record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484814029,1759484814103,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484814103,1759484814150,47,,,,,false
request,,,Get first event,OK,1759484814151,1759484814166,15,,,,,false
request,,,Get relationships for first event,OK,1759484814167,1759484814172,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484814172,1759484814220,48,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484814221,1759484814296,75,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484814296,1759484814344,48,,,,,false
request,,,Get first event,OK,1759484814345,1759484814360,15,,,,,false
request,,,Get relationships for first event,OK,1759484814360,1759484814365,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484814365,1759484814412,47,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484814412,1759484814486,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484814486,1759484814532,46,,,,,false
request,,,Get first event,OK,1759484814533,1759484814548,15,,,,,false
request,,,Get relationships for first event,OK,1759484814549,1759484814553,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484814554,1759484814600,46,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484814601,1759484814676,75,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484814676,1759484814723,47,,,,,false
request,,,Get first event,OK,1759484814724,1759484814740,16,,,,,false
request,,,Get relationships for first event,OK,1759484814740,1759484814744,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484814745,1759484814792,47,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484814792,1759484814866,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484814866,1759484814913,47,,,,,false
request,,,Get first event,OK,1759484814914,1759484814930,16,,,,,false
