record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484798447,1759484798494,47,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484798494,1759484798567,73,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484798568,1759484798615,47,,,,,false
request,,,Get first event,OK,1759484798616,1759484798638,22,,,,,false
request,,,Get relationships for first event,OK,1759484798638,1759484798642,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484798643,1759484798692,49,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484798692,1759484798767,75,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484798767,1759484798815,48,,,,,false
request,,,Get first event,OK,1759484798816,1759484798832,16,,,,,false
request,,,Get relationships for first event,OK,1759484798832,1759484798837,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484798837,1759484798884,47,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484798884,1759484798958,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484798959,1759484799009,50,,,,,false
request,,,Get first event,OK,1759484799010,1759484799025,15,,,,,false
request,,,Get relationships for first event,OK,1759484799025,1759484799030,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484799030,1759484799080,50,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484799080,1759484799162,82,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484799163,1759484799211,48,,,,,false
